,ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size,ride_dt,duration_time
4546,4546,1 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),11,Davis St at Jackson St,5008,1,1980,Male,29,2022-02-02,1
4547,4547,6 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,5327,3,1996,Female,29,2022-02-07,6
4548,4548,4 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4745,2,1993,Male,29,2022-02-19,4
4549,4549,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4625,1,1980,Male,26,2022-04-23,2
4550,4550,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4742,1,1988,Male,27,2022-01-03,10
4551,4551,7 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,3375,1,1977,Male,27,2022-06-02,7
4552,4552,20 minutes,3,Powell St BART Station (Market St at 4th St),70,Central Ave at Fell St,4738,1,1984,Other,26,2022-10-06,20
4553,4553,3 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,5140,2,1974,Male,26,2022-09-03,3
4554,4554,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4759,2,1980,Male,29,2022-03-12,2
4555,4555,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),2907,2,1981,Male,27,2022-02-09,3
4556,4556,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5163,1,1968,Male,29,2022-05-13,9
4557,4557,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5307,1,1974,Male,29,2022-09-30,8
4558,4558,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4600,3,1958,Male,26,2022-08-21,11
4559,4559,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,2807,1,1961,Male,26,2022-01-06,10
4560,4560,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5575,3,1973,Male,27,2022-06-17,7
4561,4561,9 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5538,1,1987,Male,26,2022-07-24,9
4562,4562,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,2870,1,1992,Male,27,2022-05-16,5
4563,4563,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),2855,2,1975,Male,29,2022-12-27,4
4564,4564,6 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5448,3,1979,Male,26,2022-10-30,6
4565,4565,21 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),4967,3,1967,Male,27,2022-03-26,21
4566,4566,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,1871,2,1989,Male,26,2021-12-04,15
4567,4567,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5451,3,1982,Male,26,2022-10-31,9
4568,4568,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1666,3,1992,Male,26,2022-05-04,7
4569,4569,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4945,2,1990,Male,27,2022-04-11,4
4570,4570,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5275,1,1988,Male,26,2022-12-22,7
4571,4571,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5202,2,1990,Female,26,2021-12-01,9
4572,4572,10 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2389,3,1965,Male,26,2022-08-23,10
4573,4573,9 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5063,2,1989,Male,26,2022-08-31,9
4574,4574,7 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5265,1,1995,Male,26,2022-09-02,7
4575,4575,8 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3721,3,1987,Male,26,2022-04-21,8
4576,4576,7 minutes,3,Powell St BART Station (Market St at 4th St),323,Broadway at Kearny,4963,2,1988,Female,29,2022-07-05,7
4577,4577,13 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4937,3,1973,Male,26,2022-07-15,13
4578,4578,13 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5310,2,1985,Male,26,2022-12-07,13
4579,4579,7 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5552,3,1972,Male,27,2022-05-19,7
4580,4580,9 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,5029,2,1986,Male,27,2022-09-20,9
4581,4581,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,3191,3,1995,Male,26,2022-02-17,11
4582,4582,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,3309,2,1972,Male,26,2022-01-15,5
4583,4583,6 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5055,1,1965,Male,26,2022-09-19,6
4584,4584,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),25,Howard St at 2nd St,425,2,1993,Male,26,2022-06-22,3
4585,4585,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4928,1,1982,Male,26,2022-07-05,8
4586,4586,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4972,3,1994,Male,26,2022-06-26,9
4587,4587,6 minutes,5,Powell St BART Station (Market St at 5th St),49,S Park St at 3rd St,4384,1,1981,Male,29,2021-11-29,6
4588,4588,3 minutes,16,Steuart St at Market St,22,Howard St at Beale St,5575,2,1987,Male,27,2022-01-19,3
4589,4589,10 minutes,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5331,1,1997,Female,29,2022-08-16,10
4590,4590,4 minutes,81,Berry St at 4th St,91,Berry St at King St,5273,1,1990,Female,29,2021-12-20,4
4591,4591,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4979,1,1971,Male,27,2022-11-12,6
4592,4592,9 minutes,5,Powell St BART Station (Market St at 5th St),100,Bryant St at 15th St,4926,3,1987,Male,29,2022-04-20,9
4593,4593,6 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5428,2,1966,Male,26,2022-10-24,6
4594,4594,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4953,2,1977,Female,26,2022-02-17,6
4595,4595,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5152,1,1984,Male,29,2021-12-24,8
4596,4596,24 minutes,3,Powell St BART Station (Market St at 4th St),134,Valencia St at 24th St,4970,3,1972,Female,29,2022-02-28,24
4597,4597,4 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,4370,1,1977,Male,27,2022-10-05,4
4598,4598,4 minutes,81,Berry St at 4th St,321,5th St at Folsom,5224,3,2000,Male,29,2022-01-15,4
4599,4599,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),109,17th St at Valencia St,5399,2,1985,Male,26,2022-11-06,9
4600,4600,3 minutes,22,Howard St at Beale St,16,Steuart St at Market St,5310,2,1987,Male,26,2022-11-23,3
4601,4601,1 minutes,21,Montgomery St BART Station (Market St at 2nd St),20,Mechanics Monument Plaza (Market St at Bush St),2743,2,1977,Female,29,2022-06-13,1
4602,4602,43 minutes,21,Montgomery St BART Station (Market St at 2nd St),368,Myrtle St at Polk St,4369,2,1996,Male,27,2022-09-05,43
4603,4603,8 minutes,16,Steuart St at Market St,47,4th St at Harrison St,4835,2,1980,Male,26,2022-10-07,8
4604,4604,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3299,2,1975,Male,29,2022-11-27,8
4605,4605,7 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5229,3,1982,Male,27,2022-02-24,7
4606,4606,26 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),4825,3,1981,Female,29,2022-11-04,26
4607,4607,7 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4381,1,1978,Male,29,2022-06-30,7
4608,4608,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5283,1,1974,Female,27,2022-05-08,8
4609,4609,3 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5345,3,1981,Male,26,2022-01-09,3
4610,4610,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5406,2,1990,Male,29,2022-07-19,13
4611,4611,10 minutes,5,Powell St BART Station (Market St at 5th St),55,Webster St at Grove St,4949,1,1991,Male,27,2021-12-23,10
4612,4612,10 minutes,81,Berry St at 4th St,126,Esprit Park,5062,1,1992,Male,26,2022-07-30,10
4613,4613,12 minutes,16,Steuart St at Market St,78,Folsom St at 9th St,5001,3,1987,Male,27,2022-06-23,12
4614,4614,18 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,567,2,1979,Female,27,2022-11-27,18
4615,4615,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),5345,1,1990,Female,26,2021-12-08,3
4616,4616,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,4974,2,1975,Male,29,2022-07-01,5
4617,4617,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),1882,1,1968,Male,26,2022-05-10,5
4618,4618,3 minutes,22,Howard St at Beale St,20,Mechanics Monument Plaza (Market St at Bush St),4648,3,1964,Male,29,2022-11-09,3
4619,4619,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,5356,1,2000,Female,27,2022-04-14,3
4620,4620,5 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,4738,2,1990,Male,29,2022-03-26,5
4621,4621,5 minutes,16,Steuart St at Market St,19,Post St at Kearny St,4749,2,1979,Male,29,2022-11-21,5
4622,4622,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5367,2,1987,Male,26,2021-12-06,4
4623,4623,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4400,3,1986,Female,29,2022-08-20,5
4624,4624,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5240,1,1979,Male,29,2022-03-05,11
4625,4625,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),60,8th St at Ringold St,5463,3,1972,Female,27,2022-03-29,15
4626,4626,8 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,2698,2,1969,Male,27,2022-11-15,8
4627,4627,4 minutes,5,Powell St BART Station (Market St at 5th St),43,San Francisco Public Library (Grove St at Hyde St),4737,2,1956,Male,27,2022-05-26,4
4628,4628,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4963,3,1960,Male,26,2022-04-06,10
4629,4629,36 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5222,2,1977,Male,29,2022-07-20,36
4630,4630,13 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4821,3,1983,Male,29,2022-05-22,13
4631,4631,103 minutes,5,Powell St BART Station (Market St at 5th St),324,Union Square (Powell St at Post St),5561,2,1994,Male,29,2021-12-19,103
4632,4632,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,4756,3,1974,Female,26,2022-11-08,4
4633,4633,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),116,Mississippi St at 17th St,4822,2,1989,Male,26,2022-07-31,13
4634,4634,7 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4533,2,1974,Male,26,2022-03-05,7
4635,4635,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4953,1,1994,Male,27,2022-09-22,9
4636,4636,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),17,Embarcadero BART Station (Beale St at Market St),4407,2,1974,Female,29,2022-04-10,3
4637,4637,10 minutes,81,Berry St at 4th St,115,Jackson Playground,2955,3,1966,Female,26,2022-04-06,10
4638,4638,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,2152,3,1981,Male,29,2022-12-08,4
4639,4639,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,4814,2,1980,Male,29,2022-06-22,4
4640,4640,15 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,4902,2,1980,Female,27,2022-03-21,15
4641,4641,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),17,Embarcadero BART Station (Beale St at Market St),5014,1,1974,Female,29,2022-11-09,3
4642,4642,36 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),66,3rd St at Townsend St,5401,3,1985,Male,29,2022-01-10,36
4643,4643,8 minutes,81,Berry St at 4th St,61,Howard St at 8th St,5533,2,1988,Female,27,2021-12-16,8
4644,4644,19 minutes,3,Powell St BART Station (Market St at 4th St),144,Precita Park,4889,3,1969,Male,26,2022-01-18,19
4645,4645,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),17,Embarcadero BART Station (Beale St at Market St),5366,3,1974,Female,26,2022-05-14,4
4646,4646,5 minutes,3,Powell St BART Station (Market St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),3574,3,1975,Male,26,2022-03-27,5
4647,4647,9 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,5025,2,1983,Male,27,2022-05-26,9
4648,4648,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),323,Broadway at Kearny,4417,2,1959,Male,27,2022-03-17,15
4649,4649,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),126,Esprit Park,4741,1,1987,Male,29,2021-12-11,8
4650,4650,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,608,1,1999,Female,26,2022-03-19,8
4651,4651,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),64,5th St at Brannan St,5409,1,1983,Male,27,2022-11-12,1
4652,4652,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4760,2,1977,Female,26,2022-07-23,3
4653,4653,62 minutes,5,Powell St BART Station (Market St at 5th St),4,Cyril Magnin St at Ellis St,3494,3,1999,Male,29,2022-10-14,62
4654,4654,26 minutes,3,Powell St BART Station (Market St at 4th St),59,S Van Ness Ave at Market St,2784,3,1988,Male,27,2022-03-17,26
4655,4655,20 minutes,3,Powell St BART Station (Market St at 4th St),59,S Van Ness Ave at Market St,1857,1,1994,Male,26,2022-01-13,20
4656,4656,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5345,1,1993,Female,27,2022-09-09,6
4657,4657,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),101,15th St at Potrero Ave,5470,2,1981,Other,26,2022-07-08,21
4658,4658,20 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),101,15th St at Potrero Ave,5474,1,1987,Male,27,2022-06-03,20
4659,4659,15 minutes,81,Berry St at 4th St,20,Mechanics Monument Plaza (Market St at Bush St),4452,1,1973,Female,29,2022-07-02,15
4660,4660,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,4390,1,1989,Female,26,2022-03-17,5
4661,4661,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),13,Commercial St at Montgomery St,4979,2,1964,Male,27,2022-08-17,4
4662,4662,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5014,3,1973,Male,27,2022-05-01,11
4663,4663,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5300,3,2000,Male,26,2022-12-16,11
4664,4664,7 minutes,5,Powell St BART Station (Market St at 5th St),11,Davis St at Jackson St,1706,3,1971,Male,26,2022-10-05,7
4665,4665,7 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5454,1,1967,Male,27,2022-06-23,7
4666,4666,67 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,5039,1,1995,Female,29,2022-09-09,67
4667,4667,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,5173,1,1970,Male,29,2022-05-17,6
4668,4668,18 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,5424,2,1952,Male,27,2022-03-25,18
4669,4669,9 minutes,22,Howard St at Beale St,91,Berry St at King St,5359,2,1994,Male,26,2022-10-18,9
4670,4670,251 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,5412,2,1995,Female,29,2021-12-20,251
4671,4671,8 minutes,3,Powell St BART Station (Market St at 4th St),59,S Van Ness Ave at Market St,1126,2,1980,Male,26,2022-03-24,8
4672,4672,4 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,5368,1,1988,Male,29,2022-10-19,4
4673,4673,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4740,1,1980,Male,26,2022-10-04,7
4674,4674,8 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4452,1,1987,Male,29,2022-11-26,8
4675,4675,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),25,Howard St at 2nd St,500,2,1975,Female,29,2022-07-08,3
4676,4676,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),336,Potrero Ave and Mariposa St,4997,3,1994,Male,26,2022-02-23,10
4677,4677,10 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,5082,2,1980,Male,27,2022-12-07,10
4678,4678,8 minutes,3,Powell St BART Station (Market St at 4th St),28,The Embarcadero at Bryant St,4972,2,1994,Female,29,2022-07-08,8
4679,4679,4 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),5532,2,1994,Male,27,2022-08-21,4
4680,4680,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4934,1,1985,Male,26,2022-11-18,5
4681,4681,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4835,2,1961,Female,29,2022-10-08,5
4682,4682,13 minutes,5,Powell St BART Station (Market St at 5th St),86,Market St at Dolores St,3707,2,1995,Male,29,2021-12-07,13
4683,4683,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4343,3,1998,Male,26,2022-05-12,8
4684,4684,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4981,2,1999,Female,26,2022-02-18,9
4685,4685,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4799,1,2000,Male,29,2022-06-20,8
4686,4686,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1443,3,1981,Male,27,2022-11-17,3
4687,4687,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5462,2,1987,Male,29,2022-06-30,6
4688,4688,6 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,5162,2,1959,Male,27,2022-09-06,6
4689,4689,6 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,5484,2,1992,Male,26,2022-11-24,6
4690,4690,5 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,4445,2,1994,Male,26,2021-12-25,5
4691,4691,22 minutes,5,Powell St BART Station (Market St at 5th St),105,16th St at Prosper St,5369,2,1998,Female,29,2022-02-19,22
